628.77	1033.4
705.09	978.71
797.83	948.96
895.41	950.45
984.38	982.27
1131.4	967.32
1183.5	924.79
1240	902.77
1292.7	904.94
1321	942.28
1077.7	1092.8
1103.5	1172
1132.7	1248.7
1162.9	1326.2
1019.8	1396.4
1078.4	1406.3
1134.1	1414.9
1175.1	1393.4
1206.2	1364.9
746.99	1125.7
806.35	1089.3
869.71	1084.5
922.81	1123.7
871.55	1139.9
807.32	1144.8
1129.1	1095.3
1174.4	1043.4
1228.8	1034.2
1266.8	1059.4
1238.8	1086.3
1186	1096.3
891.02	1528.4
991.25	1494
1081.3	1472.3
1125.4	1477.2
1164.6	1459.3
1210.1	1460.5
1238	1474.6
1212.2	1555.8
1174.2	1606.6
1130.9	1623.7
1082.3	1627.6
992.2	1602.6
1082.4	1512.5
1126.4	1509.1
1165.7	1496.1
1167.3	1546
1126.4	1563.4
1081.3	1567.8
