410.93	393.11
434.28	370.27
468.02	366.26
501.79	374.88
530.4	391.8
581.55	395.39
615.37	384.61
650.09	383.45
683.75	394.66
704.12	420.59
554.28	427.89
551.11	460.15
547.93	492.34
544.88	525.86
505.14	534.79
522.89	543.77
541.52	552.21
561.64	547.21
579.74	542.82
446.22	419.72
466.65	412.29
488.87	415.96
506.63	432.04
486.02	432.15
463.54	429.4
599.31	441.08
621.54	428.69
643.33	430.6
661.26	441.74
643.56	447.21
621.73	445.99
460.78	576.71
491.15	574.38
520.31	575.25
538.94	581.59
562.05	579.02
590.93	583.79
618.63	590.04
589.04	626.85
558.92	640.89
534.31	641.66
513.14	637.05
485.38	618.4
518.18	586.86
537.6	591.53
560.89	590.46
560.26	618.49
536.38	619.91
516.15	615.14
